stn,year,quarter,visib,wdsp,temp,prcp,provgb,CNT
506580,2018,4,15.747675,7.0860467,23.823256,.011744186,23,0
506580,2019,1,15.74,7.4888887,15.926666,.00125,23,0
506580,2019,2,17.358242,9.1087914,55.68132,.12,23,0
506580,2019,3,15.270652,6.3141303,65.482613,.25445652,23,0
506580,2019,4,14.422826,6.9380436,18.26413,.010111111,23,0
506580,2020,1,12.372527,6.2637362,11.320879,.0029670328,23,0
506580,2020,2,16.81978,8.6285715,55.543957,.11517242,23,0
506580,2020,3,16.700001,4.6999998,77,0,23,0
507270,2011,1,17.518888,2.698889,-4.7455554,.0071111112,15,0
507270,2011,2,17.825275,4.9175825,47.232967,.045824174,15,0
507270,2011,3,17.294565,3.4097826,56.813046,.15945652,15,0
507270,2011,4,17.652174,2.7543478,12.03587,.0125,15,0
507270,2012,1,17.821978,2.1802199,-6.0428572,.0069230767,15,0
507270,2012,2,16.949451,5.2945056,46.76923,.062417582,15,0
507270,2012,3,17.65,3.6304348,57.952175,.18413043,15,0
507270,2012,4,16.451086,3.1608696,8.1750002,.030869566,15,0
507270,2013,1,17.704445,3.0466666,-6.5944443,.015222222,15,0
507270,2013,2,17.613188,5.5681319,45.741756,.083626375,15,0
507270,2013,3,17.742222,4.6055555,57.025555,.17122222,15,0
507270,2013,4,16.4,4.2651687,14.504348,.15554348,15,0
507270,2014,1,12.162222,4.1266665,1.3822223,.0042222221,15,0
507270,2014,2,16.26923,5.0417581,49.443954,.065604396,15,0
507270,2014,3,14.703297,4.7087913,55.852749,.19417582,15,0
507270,2014,4,13.157609,4.4824176,13.694566,.016630435,15,0
507270,2015,1,14.113334,4.2213483,5.0644445,.10561798,15,0
507270,2015,2,16.371429,5.9461536,46.836266,.11714286,15,0
507270,2015,3,15.978261,4.0695653,57.70435,.18255556,15,0
507270,2015,4,14.686956,4.4565215,14.097826,.16697675,15,0
507270,2016,1,12.953846,4.1043954,.16813181,.016153846,15,0
507270,2016,2,17.138462,5.7802196,46.517582,.11058139,15,0
507270,2016,3,17.436956,4.4391303,60.940216,.078876406,15,0
507270,2016,4,14.652174,3.7054348,8.9478264,.098352939,15,0
507270,2017,1,14.861111,3.4433334,.61222225,.045070421,15,0
507270,2017,2,17.714287,6.1967034,48.667034,.068021975,15,0
507270,2017,3,17.497826,5.4065218,58.625,.064222224,15,0
507270,2017,4,13.608696,3.4836957,8.6510868,.038021978,15,0
507270,2018,1,12.792222,3.3588889,-3.3411112,.029545454,15,0
507270,2018,2,17.693407,5.4571428,49.690109,.081208788,15,0
507270,2018,3,17.422472,4.7898879,59.89101,.14635295,15,0
507270,2018,4,16.148838,4.2011628,14.086046,.25759494,15,0
507270,2019,1,16.972223,3.9355555,4.5755553,.50686747,15,0
507270,2019,2,17.703297,5.8593407,47.819778,.086781606,15,0
507270,2019,3,16.98587,4.0597825,58.789131,.2173494,15,0
507270,2019,4,15.506522,4.0282607,11.696739,.059655171,15,0
507270,2020,1,15.987912,3.4604397,4.7208791,.014395604,15,0
507270,2020,2,17.571428,5.3021979,47.639561,.20831461,15,0
507270,2020,3,18.6,2,61.900002,.059999999,15,0
507450,2011,1,9.458889,4.1566668,9.0299997,.0035555556,23,0
507450,2011,2,9.6769228,6.0395603,58.412086,.064395607,23,0
507450,2011,3,9.5663042,4.3173914,68.268478,.11880435,23,0
507450,2011,4,9.282609,4.0630436,23.799999,.0029347825,23,0
507450,2012,1,9.5538464,4.367033,9.2527475,.0049450551,23,0
507450,2012,2,9.4813185,5.6340661,58.610989,.054505493,23,0
507450,2012,3,9.5771742,4.6597824,68.547829,.16869566,23,0
507450,2012,4,9.0021734,3.8619566,17.594564,.032934781,23,0
507450,2013,1,9.1933336,4.2177777,2.2,.012444444,23,0
507450,2013,2,9.5109892,5.7472529,57.572529,.080659345,23,0
507450,2013,3,9.647253,4.6989012,68.039558,.1632967,23,0
507450,2013,4,8.9967394,4.6054349,26.857609,.035652176,23,0
507450,2014,1,9.3911114,4.0522223,12.601111,.010888889,23,0
507450,2014,2,9.8318682,4.953846,60.952747,.042747252,23,0
507450,2014,3,9.5,4.1637363,67.663734,.15032966,23,0
507450,2014,4,9.11413,4.6177778,23.547827,.012934783,23,0
507450,2015,1,9.6011114,4.1900001,16.41,.087777779,23,0
507450,2015,2,9.9824181,5.3714285,57.06044,.14626373,23,0
507450,2015,3,10.113187,4.1152172,68.906525,.1125,23,0
507450,2015,4,9.1891308,4.6260872,23.044565,.062921345,23,0
507450,2016,1,10.995605,4.5263739,12.205495,.0050549451,23,0
507450,2016,2,15.446154,6.0670328,57.639561,.076043956,23,0
507450,2016,3,15.622827,5.0967393,70.761955,.051630434,23,0
507450,2016,4,11.163043,4.3304348,18.35326,.026521739,23,0
507450,2017,1,12.842222,4.3833332,15.622222,.0023333333,23,0
507450,2017,2,17.250549,6.468132,60.310989,.035384614,23,0
507450,2017,3,16.539131,5.0347824,69.179352,.083369568,23,0
507450,2017,4,12.808696,4.4184785,19.542391,.01173913,23,0
507450,2018,1,12.705556,4.5300002,9.8366671,.19855554,23,0
507450,2018,2,16.792307,5.5846152,60.043957,.075222224,23,0
507450,2018,3,16.655556,4.7011113,69.42778,.20477778,23,0
507450,2018,4,14.522093,5.1965117,27.404652,.0063953488,23,0
507450,2019,1,13.203333,4.96,19.316668,.0003488372,23,0
507450,2019,2,16.373627,6.2670331,58.574726,.090617284,23,0
507450,2019,3,15.17174,4.7097826,68.371742,.18422222,23,0
507450,2019,4,12.752174,4.5554347,21.605434,.017640449,23,0
507450,2020,1,9.8384619,4.0912089,13.28022,.0069230767,23,0
507450,2020,2,15.336264,5.875824,58.005493,.079120882,23,0
507450,2020,3,17.700001,3.2,76.400002,0,23,0
507560,2011,1,6.1633334,3.5588889,3.9277778,.0057777781,23,0
507560,2011,2,10.198901,5.3054943,55.457142,.088461541,23,0
507560,2011,3,10.46087,3.9554348,65.665215,.14782609,23,0
507560,2011,4,6.9130435,3.7565217,19.777174,.010434782,23,0
507560,2012,1,6.3681316,3.7978022,4.2241759,.01967033,23,0
507560,2012,2,11.273626,5.0384617,56.135166,.10626373,23,0
507560,2012,3,10.383696,3.7695653,66.159782,.17271739,23,0
507560,2012,4,7.179348,2.9260869,16.158695,.037934784,23,0
507560,2013,1,6.228889,3.3744445,.47888896,.011,23,0
507560,2013,2,10.514285,5.0703297,55.683517,.05813187,23,0
507560,2013,3,10.213186,4.3516483,65.459343,.25758243,23,0
507560,2013,4,6.3728261,4.0956044,21.645653,.028043479,23,0
507560,2014,1,6.7666664,3.8340909,6.9477777,.0078888889,23,0
507560,2014,2,10.650549,4.6406593,58.130768,.10120879,23,0
507560,2014,3,10.819318,3.968889,65.248352,.1932967,23,0
507560,2014,4,7.5097823,4.2869563,19.346739,.026413044,23,0
507560,2015,1,2.2777777,5.4355555,8.8033333,.11211111,23,0
507560,2015,2,2.5934067,7.4670329,54.432968,.085934065,23,0
507560,2015,3,9.0347824,8.1836958,65.091301,.097934783,23,0
507560,2015,4,5.777174,7.4836955,18.490217,.18173912,23,0
507560,2016,1,5.6307693,5.5296702,5.5571427,.010989011,23,0
507560,2016,2,11.03956,8.0626373,52.638462,.11175824,23,0
507560,2016,3,9.6826086,5.3358698,66.157608,.11402174,23,0
507560,2016,4,5.0152173,5.4869566,12.58913,.025326086,23,0
507560,2017,1,4.8933334,4.7640448,7.9211111,.0057777776,23,0
507560,2017,2,11.512088,8.063736,56.607693,.050879121,23,0
507560,2017,3,11.251087,5.5663042,65.329346,.13728261,23,0
507560,2017,4,5.402174,5.5945654,12.951087,.013043478,23,0
507560,2018,1,3.8455555,5.3011112,.28666663,.019666666,23,0
507560,2018,2,11.153847,7.0142856,56.495605,.13758242,23,0
507560,2018,3,10.22,5.3800001,66.232224,.21522222,23,0
507560,2018,4,8.1546516,6.1302328,23.690699,.014651163,23,0
507560,2019,1,6.7644444,5.9099998,14.436666,.0048863636,23,0
507560,2019,2,12.292308,7.6186814,55.197803,.097241379,23,0
507560,2019,3,7.5293479,5.0989132,65.56739,.19433333,23,0
507560,2019,4,7.9532609,5.9369564,18.379347,.014111111,23,0
507560,2020,1,6.4846153,5.1230769,8.9967031,.037472527,23,0
507560,2020,2,14.573627,6.4703298,55.027473,.11791208,23,0
507560,2020,3,7.1999998,2.2,74.599998,0,23,0
507740,2011,1,6.7133331,2.55,5.5700002,.011,23,0
507740,2011,2,7.5,2.8824177,52.542858,.11736264,23,0
507740,2011,3,7.0826087,2.2152174,64.084785,.15521739,23,0
507740,2011,4,6.6597824,2.1119566,18.575001,.017717391,23,0
507740,2012,1,6.5648351,2.2384615,1.8824176,.016483517,23,0
507740,2012,2,7.335165,3.4846153,53.937363,.094945058,23,0
507740,2012,3,6.951087,2.2880435,64.589134,.24119565,23,0
507740,2012,4,6.4271741,2.4663043,15.886956,.039565217,23,0
507740,2013,1,6.6999998,4.5511112,1.9722222,.016444445,23,0
507740,2013,2,7.8802199,5.0999999,54.089012,.074505493,23,0
507740,2013,3,7.7835164,4.1322222,64.363739,.20999999,23,0
507740,2013,4,6.5619564,4.7712498,21.345652,.10271739,23,0
507740,2014,1,7.332222,4.8034883,5.5100002,.0088888891,23,0
507740,2014,2,8.7670326,5.1483517,55.515385,.096813187,23,0
507740,2014,3,7.8224721,3.8146067,63.112087,.17153846,23,0
507740,2014,4,6.9271741,4.9730339,17.169565,.023152174,23,0
507740,2015,1,7.5088887,4.4914632,11.202222,.063222222,23,0
507740,2015,2,9.312088,5.7461538,52.965935,.13692307,23,0
507740,2015,3,9.6296701,3.6119566,63.936958,.16032609,23,0
507740,2015,4,7.3673911,4.4749999,19.505434,.054891303,23,0
507740,2016,1,10.537363,4.9791207,8.5505495,.052555554,23,0
507740,2016,2,14.320879,5.2857141,52.993408,.13813187,23,0
507740,2016,3,13.338043,4.3228259,65.189133,.17641304,23,0
507740,2016,4,10.683696,5.2141304,14.071739,.019673914,23,0
507740,2017,1,11.982223,4.6528091,10.396667,.0053333333,23,0
507740,2017,2,14.995605,5.7263737,54.410988,.12791209,23,0
507740,2017,3,14.379348,4.6239128,64.495651,.18380435,23,0
507740,2017,4,10.279347,5.2855554,14.540217,.021847825,23,0
507740,2018,1,10.457778,5.0179777,3.6588888,.010449438,23,0
507740,2018,2,15.589011,5.0538464,54.349449,.1367033,23,0
507740,2018,3,13.913333,4.2674155,64.56778,.25855556,23,0
507740,2018,4,13.488372,5.7129412,23.156977,.024651162,23,0
507740,2019,1,12.491111,5.46,13.471111,.0068539325,23,0
507740,2019,2,15.282417,5.4021978,52.603298,.16,23,0
507740,2019,3,12.965218,4.1260872,63.961956,.27545455,23,0
507740,2019,4,12.76087,5.3652172,18.595652,.016153846,23,0
507740,2020,1,10.862638,4.3692307,12.049451,.01032967,23,0
507740,2020,2,15.073627,4.5791211,52.900002,.16703297,23,0
507740,2020,3,12.2,2.5999999,71.400002,0,23,0
507880,2011,1,12.19,7.9099998,8.165556,.0062222225,23,0
507880,2011,2,11.326373,7.6538463,53.310989,.056813188,23,0
507880,2011,3,11.571739,5.1684785,66.294563,.11663043,23,0
507880,2011,4,11.610869,7.3086958,22.281521,.012065217,23,0
507880,2012,1,11.953846,6.9054947,5.9329672,.0062637362,23,0
507880,2012,2,11.625275,7.1846156,56.672527,.11956044,23,0
507880,2012,3,11.372826,5.4184785,66.519562,.15097827,23,0
507880,2012,4,11.461956,7.4858694,19.079348,.046086956,23,0
507880,2013,1,11.894444,8,3.6755555,.010666667,23,0
507880,2013,2,11.768131,7.508791,55.746155,.050439559,23,0
507880,2013,3,11.50989,6.0736265,66.438461,.17186813,23,0
507880,2013,4,11.033695,7.5989132,23.71413,.10173913,23,0
507880,2014,1,12.166666,7.0584269,7.4733334,.0060000001,23,0
507880,2014,2,11.663736,6.8956041,58.35165,.091868132,23,0
507880,2014,3,11.796629,5.4406595,66.913185,.12395605,23,0
507880,2014,4,11.467391,7.6152172,20.57826,.036413044,23,0
507880,2015,1,11.666666,7.4000001,14.021111,.043777779,23,0
507880,2015,2,11.775824,7.3615384,55.454945,.11934066,23,0
507880,2015,3,12.418681,5.1293478,67.395653,.073369563,23,0
507880,2015,4,11.247826,6.9956522,22.029348,.028804347,23,0
507880,2016,1,9.710989,7.3747253,9.3978024,.011208791,23,0
507880,2016,2,14.498901,8.3659344,55.023079,.09208791,23,0
507880,2016,3,13.943479,6.0902176,67.46196,.15543479,23,0
507880,2016,4,9.7967396,7.6434784,16.798912,.030869566,23,0
507880,2017,1,10.616667,7.4539328,12.893333,.014777778,23,0
507880,2017,2,15.043956,8.0967035,56.271427,.095824175,23,0
507880,2017,3,15.469565,6.1652174,66.951088,.17054348,23,0
507880,2017,4,10.275,7.5999999,17.81739,.033369564,23,0
507880,2018,1,10.736667,8.3566666,7.0366664,.027222222,23,0
507880,2018,2,15.367033,7.6670332,56.548351,.12175824,23,0
507880,2018,3,15.322223,6.0055556,66.389999,.17333333,23,0
507880,2018,4,14.040698,7.6953487,25.6,.032558139,23,0
507880,2019,1,12.723333,7.9722223,15.934444,.0045348839,23,0
507880,2019,2,14.943956,7.835165,55.006592,.18578313,23,0
507880,2019,3,14.193479,6.3239131,66.780434,.31435293,23,0
507880,2019,4,12.741304,8.0152178,21.617392,.47266668,23,0
507880,2020,1,10.735165,7.2384615,14.843956,1.112088,23,0
507880,2020,2,14.902198,7.5131869,55.347252,.1132967,23,0
507880,2020,3,16.9,5.8000002,74.699997,.31,23,0
508440,2011,1,7.4511113,5.4533334,11.574445,.0013333333,23,0
508440,2011,2,7.4065933,7.8945055,59.652748,.086043954,23,0
508440,2011,3,7.4586959,5.2978263,69.422829,.11119565,23,0
508440,2011,4,7.3195653,5.0880437,24.911957,.0049999999,23,0
508440,2012,1,7.4802198,5.7835164,10.635165,.0053846152,23,0
508440,2012,2,7.4307694,7.2934065,59.597801,.062967032,23,0
508440,2012,3,7.4499998,5.6576085,69.141304,.11315218,23,0
508440,2012,4,7.3684783,4.7217393,18.201086,.030760869,23,0
508440,2013,1,7.4266667,5.3466668,4.1388888,.0074444446,23,0
508440,2013,2,7.4516482,7.6945057,58.652748,.086813189,23,0
508440,2013,3,7.4637361,6.0450549,68.590111,.14076923,23,0
508440,2013,4,7.320652,6.0652175,27.746738,.011521739,23,0
508440,2014,1,7.3944445,5.3955054,14.461111,.00044444442,23,0
508440,2014,2,7.4887638,6.6199999,61.706593,.060989011,23,0
508440,2014,3,7.4404492,5.3824177,68.205498,.1210989,23,0
508440,2014,4,7.3858695,5.6747251,24.15,.0073913042,23,0
508440,2015,1,12.290909,6.0755558,17.052223,.0014444445,23,0
508440,2015,2,14.892307,7.6131868,58.815384,.11021978,23,0
508440,2015,3,15.933696,5.4478259,69.440216,.097391307,23,0
508440,2015,4,10.432609,5.6945653,23.316305,.010652174,23,0
508440,2016,1,13.096666,5.9922223,14.087778,.0027777776,23,0
508440,2016,2,16.342857,8.4417582,58.872528,.081758238,23,0
508440,2016,3,16.026087,5.8293476,71.469566,.096847825,23,0
508440,2016,4,13.444566,5.6271739,20.209782,.027934782,23,0
508440,2017,1,14.595555,6.2855554,18.24,.0037777778,23,0
508440,2017,2,16.375824,8.407692,61.540661,.032197803,23,0
508440,2017,3,15.618479,6.201087,69.679344,.11391304,23,0
508440,2017,4,12.793478,6.0521741,21.914131,.0024175823,23,0
508440,2018,1,12.611111,6.1111112,11.966666,.0070000002,23,0
508440,2018,2,15.923077,7.0714288,61.250549,.072747253,23,0
508440,2018,3,15.001123,5.935955,70.093262,.15730338,23,0
508440,2018,4,14.006977,6.1976743,27.524418,.0081395349,23,0
508440,2019,1,11.968889,6.4144444,20.397778,0,23,0
508440,2019,2,15.57033,7.7780218,59.947254,.091839083,23,0
508440,2019,3,15.133696,5.554348,69.16304,.16703297,23,0
508440,2019,4,13.838333,6.2133336,32.610001,.019666666,23,0
508440,2020,1,11.218182,6.2772727,19.604546,.19863635,23,0
508540,2011,1,10.026667,4.1933331,8.2722225,.0014444444,23,0
508540,2011,2,11.441758,6.1747251,58.441757,.078461535,23,0
508540,2011,3,11.731522,4.2913041,68.995651,.1348913,23,0
508540,2011,4,10.66413,3.8880434,24.734783,.0024999999,23,0
508540,2012,1,10.235165,3.6615384,10.145055,.0086813187,23,0
508540,2012,2,11.497802,5.8406591,58.892307,.086263739,23,0
508540,2012,3,11.797826,4.4804349,69.004349,.14771739,23,0
508540,2012,4,9.7130432,3.798913,18.454348,.046630435,23,0
508540,2013,1,9.1344442,4.1933331,3.6177778,.0078888889,23,0
508540,2013,2,10.287912,5.8461537,58.187912,.085274726,23,0
508540,2013,3,10.692307,4.7611113,68.645058,.15076923,23,0
508540,2013,4,8.8730335,4.5306816,25.926666,.019111112,23,0
508540,2014,1,9.6000004,4.2292137,12.947778,.0026666666,23,0
508540,2014,2,11.598876,5.52,61.218681,.087802202,23,0
508540,2014,3,11.855056,4.5266666,68.178024,.13571428,23,0
508540,2014,4,10.16087,4.5771737,23.664131,.017608697,23,0
508540,2015,1,6.6411109,4.9677777,15.758889,.012222222,23,0
508540,2015,2,13.734066,6.7373629,58.691208,.081428573,23,0
508540,2015,3,13.643478,4.6510868,69.199997,.12304348,23,0
508540,2015,4,6.9901099,5.0010867,23.417391,.016956521,23,0
508540,2016,1,6.6277776,5.1511111,12.667778,.0047777779,23,0
508540,2016,2,12.696703,6.8538461,58.348351,.10912088,23,0
508540,2016,3,13.729348,5.1815219,70.316307,.16195652,23,0
508540,2016,4,7.1489129,4.7423911,19.297827,.024565218,23,0
508540,2017,1,7.9166665,4.8422222,16.253334,.0024444445,23,0
508540,2017,2,14.458241,6.6780219,60.776924,.040879119,23,0
508540,2017,3,14.451087,5.2945652,69.608696,.17619565,23,0
508540,2017,4,10.276923,4.9499998,21.452173,.0029347825,23,0
508540,2018,1,9.2766666,5.042222,10.094444,.012666667,23,0
508540,2018,2,15.325274,6.1296701,60.77253,.066263735,23,0
508540,2018,3,14.129213,5.064045,69.610115,.26123595,23,0
508540,2018,4,13.289535,5.1965117,27.154652,.010348837,23,0
508540,2019,1,12.431111,5.2766666,19.447779,.001954023,23,0
508540,2019,2,16.368132,6.6472526,58.709888,.085057475,23,0
508540,2019,3,15.206522,4.8228259,69.372826,.16865169,23,0
508540,2019,4,11.667392,5.2804346,22.902174,.018539326,23,0
508540,2020,1,7.6054945,4.8175826,14.010989,.0080219777,23,0
508540,2020,2,14.095604,6.4186811,58.283516,.086043954,23,0
508540,2020,3,8.8000002,3.9000001,78.599998,0,23,0
508880,2011,1,14.924444,5.0088887,12.7,.0016666666,23,0
508880,2011,2,17.018681,5.7329669,55.253845,.051098902,23,0
508880,2011,3,17.341305,4.6478262,68.966301,.11347826,23,0
508880,2011,4,14.877174,5.5326085,26.640217,.008369565,23,0
508880,2012,1,14.325274,5.1153846,9.5934067,.0059340661,23,0
508880,2012,2,17.196703,5.953846,58.432968,.053076923,23,0
508880,2012,3,15.822826,4.5413041,69.040215,.13565217,23,0
508880,2012,4,14.244565,5.0282607,22.741304,.040543478,23,0
508880,2013,1,14.46,5.5433331,8.7288885,.010666667,23,0
508880,2013,2,16.651648,6.0384617,57.502197,.084285714,23,0
508880,2013,3,16.470329,5.0710845,68.618683,.13252747,23,0
508880,2013,4,13.146739,6.1480002,27.459782,.054130435,23,0
508880,2014,1,14.467778,6.0301585,12.167778,.0063333334,23,0
508880,2014,2,17.321348,5.7743902,59.776669,.10366666,23,0
508880,2014,3,16.680681,4.5333333,68.670326,.16043957,23,0
508880,2014,4,13.657609,5.9704547,24.988043,.048586957,23,0
508880,2015,1,10.35618,7.5244446,17.085556,.013888889,23,0
508880,2015,2,9.2164831,6.6802197,56.900002,.085604399,23,0
508880,2015,3,7.728261,4.2760868,67.797829,.10663044,23,0
508880,2015,4,7.2956524,6.5989132,24.355434,.025543477,23,0
508880,2016,1,10.729671,6.413187,12.072528,.013296704,23,0
508880,2016,2,9,7.312088,55.76923,.12901099,23,0
508880,2016,3,6.5163045,4.9554348,68.388046,.14934783,23,0
508880,2016,4,8.6239128,6.3956523,20.730434,.024673913,23,0
508880,2017,1,9.8000002,6.7644444,16.481112,.0078888889,23,0
508880,2017,2,6.7769232,7.4021978,57.816483,.075934067,23,0
508880,2017,3,7.9749999,5.2630434,67.910866,.15771739,23,0
508880,2017,4,8.7836962,6.8684783,20.726088,.17489131,23,0
508880,2018,1,10.322472,6.8222222,10.222222,.052613635,23,0
508880,2018,2,8.2736263,6.9989009,57.762638,.078131869,23,0
508880,2018,3,7.0707865,4.5764046,67.559547,.2035955,23,0
508880,2018,4,13.042353,6.7325583,28.829069,.035465118,23,0
508880,2019,1,12.67,6.977778,18.757778,.012352941,23,0
508880,2019,2,9.6133337,6.9142857,56.668133,.13516854,23,0
508880,2019,3,8.8076086,4.625,67.851089,.27081394,23,0
508880,2019,4,11.120652,6.4195652,23.914131,.030444443,23,0
508880,2020,1,8.4868135,5.9439559,16.569231,.035888888,23,0
508880,2020,2,7.1824174,6.2835164,55.679119,.11311111,23,0
508880,2020,3,7.9000001,2.7,75,0,23,0
509150,2011,1,17.955555,4.6799998,3.9344444,.0035555556,15,0
509150,2011,2,18.190109,6.2725277,54.731869,.020769231,15,0
509150,2011,3,18.414131,4.4913044,64.078262,.053804349,15,0
509150,2011,4,18.145653,3.9543478,18.963043,.0061956523,15,0
509150,2012,1,18.107693,4.7813187,2.4087913,.0053846156,15,0
509150,2012,2,18.147253,6.3516483,54.196705,.046923079,15,0
509150,2012,3,18.372826,4.597826,64.635872,.08706522,15,0
509150,2012,4,17.746738,4.478261,13.709783,.015326087,15,0
509150,2013,1,18.114445,4.6700001,2.4022222,.0054444443,15,0
509150,2013,2,18.472528,6.4098902,53.268131,.06648352,15,0
509150,2013,3,18.494505,5.210989,64.300003,.057912089,15,0
509150,2013,4,17.80761,5.1577778,22.030436,.0052173911,15,0
509150,2014,1,9.4200001,4.6640449,11.59,.0018888889,15,0
509150,2014,2,14.458241,5.8032966,55.617584,.044835165,15,0
509150,2014,3,13.603297,5.3912086,63.979122,.066043958,15,0
509150,2014,4,10.89011,5.1978021,21.780436,.010326087,15,0
509150,2015,1,11.114445,5.2066665,13.588889,.0028888888,15,0
509150,2015,2,14.858242,6.6736264,53.57143,.046,15,0
509150,2015,3,16.528261,5.054348,65.223915,.078043476,15,0
509150,2015,4,10.486957,4.7315216,17.782608,.1687912,15,0
509150,2016,1,11.412087,5.3318682,7.1340661,.2222472,15,0
509150,2016,2,16.112087,6.9626374,54.271427,.029204546,15,0
509150,2016,3,16.81739,4.7152176,68.757607,.063522726,15,0
509150,2016,4,11.409782,4.5836959,16.242392,.69177777,15,0
509150,2017,1,13.030337,4.6433334,9.6211109,.7773034,15,0
509150,2017,2,17.352747,7.0472527,57.376923,.01255814,15,0
509150,2017,3,17.541304,5.8858695,65.969566,.078000002,15,0
